Name;OLED1_Kontakt2U_K12_U0.00e+000V 1;OLED1_Kontakt2U_K12_U5.00e-001V 1;OLED1_Kontakt2U_K12_U1.00e+000V 1;OLED1_Kontakt2U_K12_U1.50e+000V 1;OLED1_Kontakt2U_K12_U2.00e+000V 1;OLED1_Kontakt2U_K12_U2.50e+000V 1;OLED1_Kontakt2U_K12_U3.00e+000V 1;OLED1_Kontakt2U_K12_U3.50e+000V 1;OLED1_Kontakt2U_K12_U4.00e+000V 1;OLED1_Kontakt2U_K12_U4.50e+000V 1;OLED1_Kontakt2U_K12_U5.00e+000V 1;OLED1_Kontakt2U_K12_U5.50e+000V 1;OLED1_Kontakt2U_K12_U6.00e+000V 1;OLED1_Kontakt2U_K12_U6.50e+000V 1;OLED1_Kontakt2U_K12_U7.00e+000V 1;OLED1_Kontakt2U_K12_U7.50e+000V 1;OLED1_Kontakt2U_K12_U8.00e+000V 1;OLED1_Kontakt2U_K12_U8.50e+000V 1;OLED1_Kontakt2U_K12_U9.00e+000V 1;OLED1_Kontakt2U_K12_U9.50e+000V 1;OLED1_Kontakt2U_K12_U1.00e+001V 1;Name;OLED1_Kontakt2U_K12 1;OLED1_Kontakt2U_K12_U0.00e+000V_Leuchtdichte 1;OLED1_Kontakt2U_K12_U0.00e+000V_Lichtstrom 1;OLED1_Kontakt2U_K12_U0.00e+000V_CIEx 1;OLED1_Kontakt2U_K12_U0.00e+000V_CIEy 1;OLED1_Kontakt2U_K12_U0.00e+000V_CIEz 1;OLED1_Kontakt2U_K12_U0.00e+000V_Beleuchtungsstärke 1;OLED1_Kontakt2U_K12_U0.00e+000V_BeleuchtungsstärkeVIS 1;OLED1_Kontakt2U_K12_U0.00e+000V_PeakX 1;OLED1_Kontakt2U_K12_U0.00e+000V_PeakY 1;
Wellenlänge (m);Energiedichte (W/m^3);Energiedichte (W/m^3);Energiedichte (W/m^3);Energiedichte (W/m^3);Energiedichte (W/m^3);Energiedichte (W/m^3);Energiedichte (W/m^3);Energiedichte (W/m^3);Energiedichte (W/m^3);Energiedichte (W/m^3);Energiedichte (W/m^3);Energiedichte (W/m^3);Energiedichte (W/m^3);Energiedichte (W/m^3);Energiedichte (W/m^3);Energiedichte (W/m^3);Energiedichte (W/m^3);Energiedichte (W/m^3);Energiedichte (W/m^3);Energiedichte (W/m^3);Energiedichte (W/m^3);Spannung (V);Stromdichte (mA/cm^2);Leuchtdichte (cd/m^2);Lichtstrom (lm);CIEx (1);CIEy (1);CIEz (1);Beleuchtungsstärke (W/m^2);Beleuchtungsstärke VIS (W/m^2);Peak X (m);Peak Y (W/m^2);
6.55000e-007;4.97446e+006;2.33511e+006;5.12658e+006;4.82234e+006;9.64467e+006;7.30956e+006;4.82234e+006;1.72075e+008;3.43390e+008;5.47647e+008;1.92618e+009;1.17798e+009;1.49929e+009;1.78283e+009;2.21018e+009;1.88405e+009;1.47712e+007;1.27300e+009;2.18299e+006;5.20439e+008;3.33897e+008;;;;;;;;;;;;
6.56000e-007;3.77770e+006;1.90781e+006;-1.86988e+006;-4.37571e+006;-2.46789e+006;6.73866e+005;3.14176e+006;1.64150e+008;3.15734e+008;5.32430e+008;1.91131e+009;1.15578e+009;1.48965e+009;1.76847e+009;2.16567e+009;1.82858e+009;2.00466e+007;1.23096e+009;3.79281e+004;5.21173e+008;3.27029e+008;;;;;;;;;;;;
6.57000e-007;1.44019e+006;1.08150e+006;-2.88582e+006;-3.61407e+005;5.76893e+006;-1.80432e+006;2.88311e+006;1.66250e+008;3.15911e+008;5.20750e+008;1.88753e+009;1.13707e+009;1.45189e+009;1.74148e+009;2.11438e+009;1.79630e+009;1.04564e+007;1.20703e+009;3.24451e+006;4.77112e+008;3.15549e+008;;;;;;;;;;;;
6.58000e-007;2.74074e+005;5.08602e+006;5.36009e+006;6.80680e+006;-4.26380e+006;7.08088e+006;2.74074e+005;1.65021e+008;3.15059e+008;5.24134e+008;1.85659e+009;1.11603e+009;1.41892e+009;1.68938e+009;2.06966e+009;1.79083e+009;2.00700e+007;1.18305e+009;5.63416e+006;4.93070e+008;3.16155e+008;;;;;;;;;;;;
6.59000e-007;3.50693e+005;-7.68481e+006;-5.12320e+006;5.12320e+006;-5.67593e+006;-9.89571e+006;-5.67593e+006;1.49476e+008;2.98602e+008;4.97301e+008;1.85184e+009;1.07567e+009;1.37191e+009;1.64545e+009;2.04777e+009;1.71261e+009;1.59223e+007;1.15543e+009;-5.52727e+005;4.67115e+008;3.02269e+008;;;;;;;;;;;;
6.60000e-007;-5.59603e+006;-3.97920e+006;9.35741e+006;5.16039e+006;2.14456e+006;-1.39901e+006;1.18119e+006;1.55993e+008;2.97904e+008;4.93035e+008;1.81957e+009;1.06379e+009;1.37997e+009;1.61949e+009;1.98544e+009;1.66970e+009;1.66624e+007;1.13594e+009;3.97920e+006;4.64653e+008;3.05644e+008;;;;;;;;;;;;
6.61000e-007;-3.34627e+005;-3.87013e+006;3.34627e+005;-1.93506e+006;-6.80907e+006;3.34627e+005;0.00000e+000;1.49450e+008;2.93284e+008;4.63976e+008;1.77328e+009;1.04080e+009;1.30543e+009;1.57829e+009;1.95979e+009;1.66189e+009;1.82302e+007;1.08447e+009;6.21252e+006;4.23238e+008;2.84875e+008;;;;;;;;;;;;
6.62000e-007;-1.67926e+007;-1.20712e+007;-1.05138e+007;-6.27879e+006;-6.27879e+006;-1.10002e+007;-7.34981e+006;1.49286e+008;2.82801e+008;4.58955e+008;1.73998e+009;1.01141e+009;1.30789e+009;1.56855e+009;1.90396e+009;1.58071e+009;4.77048e+006;1.06505e+009;-7.34981e+006;4.33644e+008;2.71314e+008;;;;;;;;;;;;
6.63000e-007;-2.65256e+006;-6.52829e+006;-6.32205e+006;-4.08196e+006;-3.87573e+006;-1.04040e+007;-1.22316e+006;1.44668e+008;2.80759e+008;4.50729e+008;1.73150e+009;9.94711e+008;1.26567e+009;1.52256e+009;1.87250e+009;1.55582e+009;2.26499e+007;1.05612e+009;-2.85880e+006;4.13800e+008;2.75867e+008;;;;;;;;;;;;
6.64000e-007;2.01769e+006;-8.35956e+006;5.68287e+006;-2.34719e+006;5.02387e+006;-5.35337e+006;-5.68287e+006;1.26793e+008;2.96453e+008;4.57713e+008;1.74923e+009;9.83332e+008;1.23861e+009;1.48923e+009;1.83682e+009;1.51900e+009;1.90663e+007;1.00071e+009;2.01769e+006;4.06527e+008;2.55274e+008;;;;;;;;;;;;
6.65000e-007;4.46613e+006;-3.47045e+005;4.22474e+006;2.41396e+005;4.46613e+006;7.51398e+006;2.41396e+005;1.51834e+008;2.69492e+008;4.49511e+008;1.71020e+009;9.53974e+008;1.24448e+009;1.46055e+009;1.82363e+009;1.50013e+009;2.70081e+007;1.01855e+009;5.99006e+006;4.19214e+008;2.67968e+008;;;;;;;;;;;;
6.66000e-007;-1.19411e+006;5.11315e+006;2.72493e+006;0.00000e+000;7.83808e+006;9.70562e+006;6.64397e+006;1.33185e+008;2.54949e+008;4.32254e+008;1.68027e+009;9.26661e+008;1.19217e+009;1.42618e+009;1.75862e+009;1.47590e+009;2.53818e+007;9.69065e+008;4.25575e+006;3.97167e+008;2.61777e+008;;;;;;;;;;;;
6.67000e-007;4.74432e+006;-1.34940e+007;0.00000e+000;-7.53790e+005;5.02526e+005;1.99526e+006;-1.32427e+007;1.29457e+008;2.58914e+008;4.14856e+008;1.63495e+009;9.14445e+008;1.15210e+009;1.38279e+009;1.73140e+009;1.42352e+009;2.97371e+007;9.55429e+008;-7.74464e+006;3.90617e+008;2.41917e+008;;;;;;;;;;;;
6.68000e-007;-1.32425e+007;-7.69611e+006;-1.34001e+006;-5.54635e+006;7.16585e+005;-5.54635e+006;-7.16585e+005;1.32396e+008;2.48153e+008;4.11677e+008;1.62714e+009;9.03339e+008;1.13950e+009;1.35097e+009;1.68949e+009;1.40098e+009;2.21854e+007;9.14339e+008;-1.34001e+006;3.75002e+008;2.35720e+008;;;;;;;;;;;;
6.69000e-007;-3.26324e+006;6.21640e+006;-6.21803e+005;-3.88505e+006;7.92595e+006;7.92595e+006;2.33135e+006;1.30385e+008;2.49115e+008;4.00636e+008;1.59244e+009;9.01352e+008;1.12607e+009;1.31287e+009;1.68149e+009;1.37969e+009;3.31016e+007;9.30257e+008;2.79730e+006;3.66446e+008;2.50669e+008;;;;;;;;;;;;
6.70000e-007;3.00867e+006;2.91504e+006;-5.45560e+006;5.83009e+006;6.11095e+006;1.87244e+005;5.73647e+006;1.35709e+008;2.37374e+008;4.01485e+008;1.55272e+009;8.66645e+008;1.08690e+009;1.30679e+009;1.65420e+009;1.33481e+009;4.24150e+007;8.86956e+008;3.28953e+006;3.67347e+008;2.34553e+008;;;;;;;;;;;;
6.71000e-007;9.93018e+005;-9.93018e+005;-8.46988e+006;-5.62434e+006;-7.61037e+006;-4.76483e+006;-9.26264e+005;1.18653e+008;2.31549e+008;3.89906e+008;1.54242e+009;8.22362e+008;1.07191e+009;1.28453e+009;1.62024e+009;1.31200e+009;3.89114e+007;8.66105e+008;1.91928e+006;3.49076e+008;2.22946e+008;;;;;;;;;;;;
6.72000e-007;-5.73933e+006;-2.86967e+006;-2.51677e+006;8.06416e+006;-4.48870e+006;1.07419e+006;-2.86967e+006;1.21777e+008;2.24187e+008;3.81842e+008;1.51501e+009;8.24669e+008;1.04456e+009;1.24813e+009;1.56774e+009;1.27413e+009;5.18305e+007;8.46552e+008;8.78545e+006;3.30188e+008;2.29750e+008;;;;;;;;;;;;
6.73000e-007;-1.49830e+005;-2.89379e+006;5.63775e+006;1.41693e+007;1.70631e+007;1.18748e+007;0.00000e+000;1.26877e+008;2.37141e+008;3.67511e+008;1.49928e+009;8.12556e+008;1.04895e+009;1.24009e+009;1.56938e+009;1.25166e+009;5.81755e+007;8.40595e+008;0.00000e+000;3.35680e+008;2.28310e+008;;;;;;;;;;;;
6.74000e-007;-6.77619e+006;-8.75374e+006;-8.00005e+006;-8.75374e+006;-8.00005e+006;-1.69405e+006;7.05969e+006;1.15776e+008;2.28821e+008;3.53351e+008;1.47646e+009;7.97060e+008;9.86725e+008;1.19277e+009;1.52193e+009;1.24764e+009;5.95821e+007;8.07321e+008;4.14178e+006;3.11933e+008;2.10560e+008;;;;;;;;;;;;
6.75000e-007;2.47068e+006;-1.22395e+007;-8.67979e+006;-3.41339e+006;3.55971e+006;1.23534e+006;-3.41339e+006;1.12561e+008;2.20799e+008;3.63723e+008;1.44360e+009;7.78079e+008;9.82932e+008;1.15513e+009;1.50353e+009;1.21288e+009;7.77283e+007;7.93407e+008;1.85301e+006;3.13709e+008;2.13680e+008;;;;;;;;;;;;
6.76000e-007;-4.96125e+006;-5.44678e+006;3.93723e+006;0.00000e+000;4.85535e+005;-2.48062e+006;0.00000e+000;1.10233e+008;2.14587e+008;3.50007e+008;1.39463e+009;7.55399e+008;9.54132e+008;1.15286e+009;1.46534e+009;1.18150e+009;9.29220e+007;7.50438e+008;-2.48062e+006;3.14413e+008;1.98733e+008;;;;;;;;;;;;
6.77000e-007;-1.35770e+007;2.41415e+005;-6.22198e+006;1.85726e+006;-2.74887e+006;-4.36471e+006;-1.35770e+007;1.07167e+008;2.09320e+008;3.43399e+008;1.38426e+009;7.36984e+008;9.50909e+008;1.09994e+009;1.42750e+009;1.16411e+009;9.13243e+007;7.42964e+008;-5.98056e+006;2.95796e+008;1.91137e+008;;;;;;;;;;;;
6.78000e-007;-2.41062e+005;7.23186e+005;3.49653e+006;2.41062e+005;9.76640e+006;3.25547e+006;-6.02881e+006;1.17803e+008;2.08958e+008;3.23746e+008;1.37276e+009;7.23939e+008;9.18066e+008;1.08482e+009;1.42798e+009;1.12992e+009;1.24314e+008;7.37202e+008;-5.54668e+006;2.95412e+008;1.93404e+008;;;;;;;;;;;;
6.79000e-007;2.11855e+006;6.07705e+006;-4.23711e+006;8.83697e+006;3.67989e+006;4.59986e+006;-3.31714e+006;9.99928e+007;2.03303e+008;3.23924e+008;1.34183e+009;7.08897e+008;9.14596e+008;1.05281e+009;1.36642e+009;1.07960e+009;1.39215e+008;7.04659e+008;8.83697e+006;2.79544e+008;1.87469e+008;;;;;;;;;;;;
6.80000e-007;5.17138e+006;7.28012e+006;8.23403e+006;-4.97048e+006;3.06265e+006;1.64681e+007;1.15482e+006;1.24615e+008;2.00227e+008;3.37845e+008;1.34852e+009;6.95974e+008;8.95047e+008;1.04416e+009;1.34355e+009;1.07594e+009;1.76680e+008;7.20676e+008;4.97048e+006;2.82919e+008;1.83960e+008;;;;;;;;;;;;
6.81000e-007;3.08770e+006;1.49609e+007;1.18733e+007;4.74279e+006;5.45909e+006;9.50186e+006;1.54385e+007;9.90451e+007;2.03549e+008;3.17316e+008;1.32058e+009;6.81187e+008;8.61945e+008;1.02938e+009;1.30990e+009;1.04577e+009;2.13290e+008;6.96626e+008;9.02432e+006;2.85962e+008;1.85501e+008;;;;;;;;;;;;
6.82000e-007;4.19016e+006;2.72958e+006;2.92116e+006;-1.84374e+006;-7.87765e+006;0.00000e+000;1.26900e+006;9.94162e+007;1.99216e+008;3.13812e+008;1.28702e+009;6.53868e+008;8.32563e+008;1.00522e+009;1.27077e+009;1.01456e+009;2.40567e+008;6.69048e+008;2.92116e+006;2.62740e+008;1.71201e+008;;;;;;;;;;;;
6.83000e-007;2.71152e+006;-3.56406e+006;5.84931e+006;-4.26270e+005;1.21249e+007;8.98711e+006;6.27558e+006;9.87043e+007;1.81566e+008;2.99795e+008;1.25241e+009;6.64359e+008;8.24387e+008;1.00138e+009;1.27394e+009;1.00580e+009;2.78411e+008;6.62927e+008;1.58429e+007;2.55440e+008;1.67156e+008;;;;;;;;;;;;
6.84000e-007;-1.64894e+007;-7.83007e+006;8.29224e+005;-4.66723e+006;8.29224e+005;-3.83801e+006;-2.33362e+006;9.88773e+007;1.66955e+008;2.88648e+008;1.21935e+009;6.25567e+008;8.03207e+008;9.48023e+008;1.23802e+009;9.89661e+008;3.23747e+008;6.45219e+008;0.00000e+000;2.51369e+008;1.49483e+008;;;;;;;;;;;;
6.85000e-007;-4.26131e+006;-3.18789e+006;-7.41683e+006;-5.30236e+006;0.00000e+000;-3.15552e+006;-9.53129e+006;8.82522e+007;1.77448e+008;2.90098e+008;1.19549e+009;6.30128e+008;7.91702e+008;9.42638e+008;1.18274e+009;9.73379e+008;3.67616e+008;6.23850e+008;2.14684e+006;2.58251e+008;1.55133e+008;;;;;;;;;;;;
6.86000e-007;-9.42208e+006;-6.42587e+006;6.50179e+005;-2.77948e+006;-8.98863e+006;9.42208e+006;-5.55897e+006;9.33919e+007;1.51658e+008;2.89598e+008;1.17593e+009;5.98256e+008;7.62766e+008;9.18683e+008;1.16586e+009;9.21896e+008;4.41256e+008;6.00819e+008;2.56276e+006;2.50609e+008;1.39240e+008;;;;;;;;;;;;
6.87000e-007;4.77529e+006;8.01328e+006;4.44857e+006;-6.47597e+006;-1.86404e+006;6.63933e+006;7.84991e+006;1.00377e+008;1.69912e+008;2.83242e+008;1.15289e+009;5.88102e+008;7.53240e+008;8.82595e+008;1.14131e+009;9.19587e+008;5.12649e+008;5.95789e+008;1.14146e+007;2.41148e+008;1.63436e+008;;;;;;;;;;;;
6.88000e-007;-1.63152e+007;-1.23027e+007;-1.15532e+007;-6.90079e+006;-9.41436e+006;-1.70646e+007;-1.26774e+007;6.67595e+007;1.47586e+008;2.64680e+008;1.14169e+009;5.81944e+008;7.28031e+008;8.72993e+008;1.11130e+009;8.95569e+008;5.77822e+008;5.62366e+008;-1.01638e+007;2.18623e+008;1.40310e+008;;;;;;;;;;;;
6.89000e-007;9.52256e+006;9.52256e+006;8.54042e+006;1.01630e+007;1.80630e+007;1.28106e+007;7.21661e+006;9.46709e+007;1.73926e+008;2.76839e+008;1.10842e+009;5.80666e+008;7.27989e+008;8.80223e+008;1.10283e+009;8.91069e+008;6.87507e+008;5.89548e+008;1.28106e+007;2.40670e+008;1.73286e+008;;;;;;;;;;;;
6.90000e-007;5.68315e+006;1.23094e+007;1.32525e+007;8.51246e+006;6.62625e+006;2.37002e+006;1.42692e+006;8.61413e+007;1.68026e+008;2.61737e+008;1.11795e+009;5.57548e+008;7.18924e+008;8.50047e+008;1.03510e+009;8.63299e+008;8.00399e+008;5.57065e+008;1.23094e+007;2.36175e+008;1.52404e+008;;;;;;;;;;;;
6.91000e-007;1.00145e+007;1.53378e+007;2.33672e+007;1.66909e+007;1.29017e+007;5.77427e+006;8.66140e+006;1.02581e+008;1.72683e+008;2.59476e+008;1.09754e+009;5.42588e+008;6.82973e+008;8.37882e+008;1.06262e+009;8.43205e+008;9.31621e+008;5.30770e+008;1.44357e+007;2.26996e+008;1.54007e+008;;;;;;;;;;;;
6.92000e-007;-8.99387e+006;7.82224e+006;-1.38434e+007;-6.72644e+006;-4.84956e+006;8.21278e+006;-1.87688e+006;6.98466e+007;1.44933e+008;2.37617e+008;1.04330e+009;5.13401e+008;6.64746e+008;7.92549e+008;1.01601e+009;7.96303e+008;1.04604e+009;5.07456e+008;3.36322e+006;2.11492e+008;1.27412e+008;;;;;;;;;;;;
6.93000e-007;-6.61503e+006;-6.56119e+006;3.49595e+006;1.07675e+005;-9.84178e+006;-6.56119e+006;3.65746e+006;7.47034e+007;1.45803e+008;2.33952e+008;1.03719e+009;5.08402e+008;6.57486e+008;7.73010e+008;9.89536e+008;7.72849e+008;1.21235e+009;5.08294e+008;1.61513e+005;2.13623e+008;1.35531e+008;;;;;;;;;;;;
6.94000e-007;-6.23533e+006;-1.50643e+007;-6.23533e+006;0.00000e+000;-1.56556e+007;-2.82201e+006;-6.82664e+006;7.36820e+007;1.41129e+008;2.40115e+008;1.00870e+009;5.12589e+008;6.39701e+008;7.48928e+008;9.65149e+008;7.78236e+008;1.42026e+009;5.05762e+008;-1.16510e+007;1.93739e+008;1.15461e+008;;;;;;;;;;;;
6.95000e-007;-7.93726e+006;-4.49890e+006;-4.49890e+006;-1.06053e+006;-1.53443e+007;-1.59080e+006;-1.06053e+006;6.92976e+007;1.45729e+008;2.27719e+008;9.95278e+008;4.97246e+008;6.43505e+008;7.54063e+008;9.49519e+008;7.53002e+008;1.60780e+009;4.84279e+008;6.34646e+006;1.95457e+008;1.28280e+008;;;;;;;;;;;;
6.96000e-007;8.00644e+006;1.53680e+007;1.78569e+007;-5.41248e+006;1.51434e+006;4.00322e+006;1.09300e+007;8.26872e+007;1.51416e+008;2.17220e+008;9.74194e+008;5.01325e+008;6.28392e+008;7.26447e+008;9.01027e+008;7.52206e+008;1.80325e+009;4.90395e+008;2.48888e+006;2.18735e+008;1.31175e+008;;;;;;;;;;;;
6.97000e-007;-1.04654e+007;-1.11962e+006;-3.48846e+006;-1.95243e+006;1.95243e+006;0.00000e+000;3.90486e+006;6.87930e+007;1.47492e+008;2.02747e+008;9.44253e+008;4.86289e+008;6.14385e+008;7.10670e+008;8.82021e+008;7.16527e+008;2.06155e+009;4.86848e+008;5.02449e+006;1.87817e+008;1.17072e+008;;;;;;;;;;;;
6.98000e-007;-9.97090e+006;0.00000e+000;4.08313e+006;6.45739e+006;1.29148e+007;5.31814e+006;1.29148e+007;7.32141e+007;1.37027e+008;2.24865e+008;9.51687e+008;4.65588e+008;5.99101e+008;7.09255e+008;8.90153e+008;7.12103e+008;2.34617e+009;4.64922e+008;1.40540e+007;1.99700e+008;1.32374e+008;;;;;;;;;;;;
6.99000e-007;-1.06157e+007;-7.83662e+006;-7.59509e+005;0.00000e+000;-6.31760e+006;-6.30015e+005;1.06157e+007;6.07855e+007;1.30297e+008;2.08145e+008;9.05741e+008;4.52176e+008;5.76025e+008;6.91408e+008;8.47734e+008;7.02783e+008;2.66531e+009;4.52806e+008;7.07711e+006;1.72630e+008;1.16772e+008;;;;;;;;;;;;
7.00000e-007;3.56360e+006;1.98453e+005;1.04924e+007;3.56360e+006;7.52411e+006;6.73030e+006;3.16670e+006;6.09782e+007;1.38782e+008;2.03125e+008;8.83575e+008;4.34164e+008;5.69383e+008;6.66394e+008;8.26359e+008;6.80450e+008;2.99641e+009;4.35157e+008;1.38575e+007;1.78180e+008;1.06908e+008;;;;;;;;;;;;
7.01000e-007;0.00000e+000;0.00000e+000;7.30803e+006;5.48102e+006;5.37538e+006;1.25778e+007;-5.37538e+006;6.65956e+007;1.24215e+008;1.96080e+008;8.85735e+008;4.33864e+008;5.45396e+008;6.62566e+008;8.13764e+008;6.75197e+008;3.40042e+009;4.15858e+008;1.77418e+006;1.90810e+008;1.17012e+008;;;;;;;;;;;;
7.02000e-007;6.45133e+006;1.06409e+007;-3.63878e+006;-1.44174e+007;6.45133e+006;6.72674e+006;3.08796e+006;6.54980e+007;1.12802e+008;1.99857e+008;8.69393e+008;4.07543e+008;5.27072e+008;6.50653e+008;7.82751e+008;6.50791e+008;3.79798e+009;4.11044e+008;-4.05189e+006;1.77887e+008;1.08888e+008;;;;;;;;;;;;
7.03000e-007;-1.68367e+007;-4.84873e+006;-1.47055e+007;-1.47055e+007;-2.13127e+006;-5.22146e+006;-1.68367e+007;4.56615e+007;1.08160e+008;1.89040e+008;8.25851e+008;3.96461e+008;5.21085e+008;6.00207e+008;7.69320e+008;6.27700e+008;4.21786e+009;4.00724e+008;-1.04429e+007;1.64478e+008;9.24953e+007;;;;;;;;;;;;
7.04000e-007;4.15368e+006;1.39764e+007;-4.39725e+005;4.15368e+006;1.20213e+007;1.07021e+007;6.54846e+006;7.05651e+007;1.30428e+008;1.97719e+008;8.49176e+008;4.15963e+008;5.28261e+008;6.14122e+008;7.75141e+008;6.26339e+008;4.72537e+009;4.15963e+008;1.76903e+007;1.74116e+008;1.15133e+008;;;;;;;;;;;;
7.05000e-007;-3.60648e+006;2.51070e+007;8.80195e+006;1.13997e+007;6.34928e+006;-2.30762e+006;2.02016e+007;7.27232e+007;1.13845e+008;2.06625e+008;8.38901e+008;4.05457e+008;5.16849e+008;6.18141e+008;7.59110e+008;6.23910e+008;5.21177e+009;4.02569e+008;1.38524e+007;1.67666e+008;1.03889e+008;;;;;;;;;;;;
7.06000e-007;1.13674e+007;9.95848e+006;-3.08467e+006;-1.67576e+006;-7.57826e+006;4.49359e+006;1.40891e+006;6.34439e+007;1.11294e+008;1.90599e+008;8.04000e+008;3.96183e+008;5.12941e+008;6.04585e+008;7.66109e+008;6.19741e+008;5.73130e+009;3.96887e+008;2.86373e+007;1.64341e+008;1.01335e+008;;;;;;;;;;;;
7.07000e-007;-1.09155e+006;7.65343e+006;-5.52081e+005;3.82672e+006;6.02242e+006;1.42153e+007;1.03886e+007;5.57571e+007;1.14262e+008;1.76029e+008;7.96509e+008;3.94704e+008;4.96382e+008;5.70181e+008;7.29272e+008;5.80569e+008;6.32441e+009;3.71744e+008;1.53069e+007;1.41589e+008;1.19180e+008;;;;;;;;;;;;
7.08000e-007;-1.85734e+006;1.07829e+006;-9.58595e+006;-8.50766e+006;-1.34503e+007;-1.05146e+007;-1.54572e+007;5.61072e+007;1.19943e+008;1.74043e+008;7.67139e+008;3.89516e+008;4.83038e+008;5.58467e+008;6.83982e+008;5.60324e+008;6.95308e+009;3.61387e+008;1.74642e+007;1.28600e+008;9.08860e+007;;;;;;;;;;;;
7.09000e-007;-9.65653e+006;-2.97552e+006;1.28285e+007;-1.85274e+006;-8.73016e+006;-8.73016e+006;1.96411e+005;4.58963e+007;9.45718e+007;1.77634e+008;7.26875e+008;3.68097e+008;4.70473e+008;5.57241e+008;6.62395e+008;5.51093e+008;7.60375e+009;3.68097e+008;2.04915e+006;1.46419e+008;8.69644e+007;;;;;;;;;;;;
7.10000e-007;-6.15771e+006;-6.76984e+006;-1.29276e+007;2.33338e+006;3.44250e+006;-1.10912e+006;-4.43646e+006;4.78859e+007;9.95961e+007;1.61519e+008;7.20925e+008;3.53444e+008;4.55258e+008;5.46479e+008;6.77591e+008;5.35157e+008;8.16379e+009;3.54553e+008;-4.96982e+005;1.42433e+008;9.06080e+007;;;;;;;;;;;;
7.11000e-007;-1.98853e+007;-1.35444e+007;-3.17046e+006;1.03180e+007;-1.35444e+007;-5.59028e+006;-3.97707e+006;4.92821e+007;1.03404e+008;1.56663e+008;7.04748e+008;3.37244e+008;4.26353e+008;5.16212e+008;6.42616e+008;5.17769e+008;8.86683e+009;3.36438e+008;3.97707e+006;1.29630e+008;8.90527e+007;;;;;;;;;;;;
7.12000e-007;-8.02931e+006;-1.24251e+006;2.87125e+005;1.38607e+007;-4.01466e+006;0.00000e+000;8.02931e+006;4.16762e+007;1.00654e+008;1.72630e+008;7.17668e+008;3.41246e+008;4.38840e+008;5.11391e+008;6.51904e+008;5.36053e+008;9.51110e+009;3.43731e+008;8.02931e+006;1.50072e+008;8.83224e+007;;;;;;;;;;;;
7.13000e-007;-1.47110e+006;-4.05224e+006;1.11004e+006;-9.57559e+006;-2.94220e+006;-1.47110e+006;-5.52334e+006;5.59958e+007;9.09949e+007;1.42939e+008;7.02148e+008;3.41498e+008;4.46121e+008;5.13164e+008;6.22574e+008;5.26431e+008;1.01751e+010;3.23444e+008;7.36893e+006;1.28201e+008;9.28405e+007;;;;;;;;;;;;
7.14000e-007;1.34819e+007;-1.10571e+007;-9.73156e+006;-9.73156e+006;-8.40601e+006;7.95331e+006;1.21563e+007;4.19975e+007;8.84244e+007;1.48333e+008;6.78685e+008;3.14804e+008;4.12847e+008;4.94643e+008;5.90035e+008;4.94643e+008;1.09115e+010;3.18780e+008;1.09920e+006;1.17053e+008;7.88060e+007;;;;;;;;;;;;
7.15000e-007;1.43303e+006;-6.10529e+006;3.41090e+006;-3.41090e+006;-6.10529e+006;1.16657e+007;1.43303e+006;4.19907e+007;9.76250e+007;1.64380e+008;6.69187e+008;3.31455e+008;4.14003e+008;4.82191e+008;6.19829e+008;5.00134e+008;1.14674e+010;3.21222e+008;7.53832e+006;1.11440e+008;8.18318e+007;;;;;;;;;;;;
7.16000e-007;-1.94701e+007;1.00273e+005;-9.78520e+006;-4.16501e+006;8.43028e+006;-1.10398e+007;-1.00273e+005;3.73848e+007;7.36152e+007;1.52750e+008;6.39956e+008;3.12375e+008;3.96930e+008;4.73355e+008;5.92685e+008;4.60860e+008;1.21589e+010;3.10920e+008;-1.35491e+006;1.31825e+008;8.34004e+007;;;;;;;;;;;;
7.17000e-007;7.21397e+006;5.70828e+006;-6.14666e+006;1.50569e+006;1.50569e+006;1.83161e+007;7.21397e+006;4.35316e+007;8.55576e+007;1.31033e+008;6.22737e+008;3.20903e+008;3.96988e+008;4.83298e+008;5.88363e+008;4.60341e+008;1.28195e+010;3.08295e+008;-4.38376e+005;1.17234e+008;6.75560e+007;;;;;;;;;;;;
7.18000e-007;2.91295e+006;-1.32723e+006;1.74777e+007;-2.65447e+006;3.17143e+006;-1.06875e+006;3.17143e+006;5.27264e+007;7.63233e+007;1.44683e+008;6.21979e+008;3.18014e+008;3.86925e+008;4.68006e+008;5.75854e+008;4.54216e+008;1.34813e+010;2.93900e+008;3.17143e+006;1.23224e+008;5.96210e+007;;;;;;;;;;;;
7.19000e-007;-1.02513e+007;2.58196e+006;2.58196e+006;0.00000e+000;-5.12567e+006;-5.12567e+006;5.97358e+006;5.13332e+007;8.89470e+007;1.40318e+008;5.88598e+008;2.86610e+008;3.65306e+008;4.38876e+008;5.41581e+008;4.55178e+008;1.40522e+010;2.93470e+008;1.45291e+007;1.18082e+008;6.75964e+007;;;;;;;;;;;;
7.20000e-007;-1.35873e+007;-2.47827e+006;-4.31536e+006;-1.88033e+006;6.10919e+006;3.67416e+006;-5.55449e+006;3.32837e+007;8.19918e+007;1.26982e+008;6.10302e+008;2.95879e+008;3.63088e+008;4.25981e+008;5.51126e+008;4.30296e+008;1.46455e+010;2.81096e+008;1.83708e+006;9.24596e+007;7.82744e+007;;;;;;;;;;;;
